nombre,tipo,zona,precio
Brujito Tabaco de Pipa bolsa (80 g),tabaco-pipa,nacional,6.4
BRUJITO Year of the Rabbit (24),cigarrillos,nacional,7.5
BUCANERO Bucanero Golden Flow (5),otros,nacional,0.6
BUCANERO Bucanero Loko Ice (5),otros,nacional,0.6
BUCANERO Bucanero Original Cañero (5),otros,nacional,0.6
BUCANERO Diego (5),otros,nacional,1.35
BUCANERO Esplendido Mazos (10),cigarrillos,nacional,1.45
BUCANERO Panameño (25),cigarrillos,nacional,2
BUCANERO Petit Robusto (25),cigarrillos,nacional,2.25
BUCANERO Robustos (25),cigarrillos,nacional,2.4
BULLBRAND Bullbrand American Blend Filter Cigars 20 (El envase de 20),puros,nacional,2.7
BULLBRAND Bullbrand American Blend Filter Cigars 20 (El envase de 20) CM,puros,nacional,1.55
BULLBRAND Bullbrand American Blend XL Cigar (10),puros,nacional,0.17
Bullbrand Extra (20),cigarrillos,nacional,4.7
Bullbrand Extra 100 (20),cigarrillos,nacional,4.7
BULLBRAND Filter Cigar American Blend (el envase de 8),puros,nacional,1.3
BULLBRAND Filter Cigar Negro (el envase de 8),puros,nacional,1.3
BULLBRAND Filter Cigars (El envase de 20),puros,nacional,2.7
BULLBRAND Filter Cigars (El envase de 20) CM,puros,nacional,1.55
Bullbrand Gold 20,otros,nacional,4.7
BULLBRAND Gold Filter Cigars (el envase de 20),puros,nacional,2.5
Bullbrand Negro (23),cigarrillos,nacional,4.55
Bullbrand Negro (30 g),tabaco-liar,nacional,5.9
Bullbrand Negro (40),cigarrillos,nacional,9.4
Bullbrand Negro (48 g),tabaco-liar,nacional,7.95
Bullbrand Negro (48 g) CM,tabaco-liar,nacional,4.55
Bullbrand Negro 100 (20),cigarrillos,nacional,4.8
Bullbrand Negro Clásico 20,otros,nacional,4.8
Bullbrand Negro Duro,otros,nacional,4.8
Bullbrand Negro Extra (30 g),tabaco-liar,nacional,5.8
BULLBRAND Negro XL Cigar (10),puros,nacional,0.17
Bullbrand Regular Blend (40 g),tabaco-liar,nacional,2.8
Bullbrand Rubio 20,otros,nacional,4.8
Bullbrand Tabaco Negro (100 g),tabaco-liar,nacional,18.9
BULLBRAND White Filter Cigars (el envase de 20),puros,nacional,2.7
BUNDLE Selection Churchill (16),cigarrillos,nacional,2.7
BUNDLE Selection Churchill (16) CM,cigarrillos,nacional,2.4
BUNDLE Selection Corona (16),cigarrillos,nacional,2.2
BUNDLE Selection Corona (16)  CM,cigarrillos,nacional,2
BUNDLE Selection Figurado (16),cigarrillos,nacional,2.25
BUNDLE Selection Figurado (16) CM,cigarrillos,nacional,2.05
BUNDLE Selection Lonsdale (16),cigarrillos,nacional,2.3
BUNDLE Selection Lonsdale (16)  CM,cigarrillos,nacional,2.1
BUNDLE Selection Petit Corona (16),cigarrillos,nacional,2
BUNDLE Selection Petit Corona (16) CM,cigarrillos,nacional,1.8
BUNDLE Selection Petit Panatela (16),cigarrillos,nacional,1.8
BUNDLE Selection Petit Panatela (16) CM,cigarrillos,nacional,1.6
BUNDLE Selection Robusto (16),cigarrillos,nacional,2.5
BUNDLE Selection Robusto (16)  CM,cigarrillos,nacional,2.25
Burton Blue 100 (20),cigarrillos,nacional,4.65
Burton Blue 20,otros,nacional,4.65
BURTON Burton Red XL Cigar (10),puros,nacional,0.17
Burton Original 100 (20),cigarrillos,nacional,4.7
Burton Original 20,otros,nacional,4.8
Burton Original 20 CM,otros,nacional,2.1
BURTON Original Red Filter (el envase de 17),otros,nacional,2.3
Business Royals Blue KS RC 20s,otros,nacional,4.8
Business Royals Red KS RC 20s,otros,nacional,4.8
CAIN Daytona Corona 6x46 (24),cigarrillos,nacional,6
CAIN Daytona N4 5x43 (24),cigarrillos,nacional,5
Calumé Pipa (50 g),tabaco-pipa,nacional,2.75
CALYPSO Dannemann Espresso (El envase de 5 ),otros,nacional,1.8
CALYPSO Dannemann Express (el envase de 20 ),otros,nacional,7.15
CALYPSO Dannemann Mini Moods (El envase de 10),otros,nacional,3.5
CALYPSO Dannemann Mini Moods (el envase de 20),otros,nacional,6.5
CALYPSO Dannemann Moods (el envase de 20),otros,nacional,6.5
CALYPSO Dannemann Moods (el envase de 20) CM,otros,nacional,5.35
CALYPSO Dannemann Moods (El envase de 5),otros,nacional,1.7
CALYPSO Dannemann Moods Filter (El envase de 12),otros,nacional,3.4
CALYPSO Dannemann Moods Filter (El Envase de 20),otros,nacional,6.7
CALYPSO Dannemann Moods Filter (El Envase de 20) CM,otros,nacional,5.7
CALYPSO Dannemann Moods Filter (el envase de 5),otros,nacional,1.8
CALYPSO Reig 1 (10),cigarrillos,nacional,0.34
CALYPSO Reig 1 (el envase de 18),otros,nacional,5.65
CALYPSO Reig 15 (10),cigarrillos,nacional,0.76
CALYPSO Reig 15 (10) CM,cigarrillos,nacional,0.62
CALYPSO Reig 15 Minor (10),cigarrillos,nacional,0.55
CALYPSO Reig 15 Minor (10) CM,cigarrillos,nacional,0.45
CALYPSO Reig 15 Minor Pack (el envase de 5),otros,nacional,3.5
CALYPSO Reig 15 Pack 2 (El envase de 2),otros,nacional,1.66
CALYPSO Reig Mini (el envase de 20),otros,nacional,6.6
CALYPSO Reig Mini (el envase de 20) CM,otros,nacional,5.45
CALYPSO Reig Mini (El envase de 5),otros,nacional,1.75
CALYPSO Reig Mini Filter (el envase de 20),otros,nacional,6.7
CALYPSO Reig Mini Filter (el envase de 20) CM,otros,nacional,5.55
CALYPSO Reig Mini Filter (El envase de 5),otros,nacional,1.8
CALYPSO Reig Minor 2x2 Pack (El envase de 4),otros,nacional,2.52
CALYPSO Reig Minor Pack (el envase de 2),otros,nacional,2.2
CALYPSO Reig Platinum Filter (4),otros,nacional,0.35
CALYPSO Reig Platinum Filter (El envase de 10),otros,nacional,3.3
CALYPSO Rössli Habana (25),cigarrillos,nacional,0.7
CALYPSO Rössli Habana (5),otros,nacional,1.02
CAMACHO Camacho Connecticut Robusto Tubos (20),cigarrillos,nacional,9.2
CAMACHO Camacho Corojo Robusto Tubos (20),cigarrillos,nacional,9.2
CAMACHO Camacho Nicaragua Gran Churchill (20),cigarrillos,nacional,10.5
CAMACHO Camacho Nicaragua Robusto (20),cigarrillos,nacional,8.2
CAMACHO Connecticut Corona (20),cigarrillos,nacional,5
CAMACHO Connecticut Figurado (20),cigarrillos,nacional,7
CAMACHO Connecticut Robusto (20),cigarrillos,nacional,8.2
CAMACHO Corojo Machitos Cello (8),otros,nacional,1.25
CAMACHO Corojo Machitos Cello (8) CM,otros,nacional,1.15
CAMACHO Criollo Monarca Tubos (10),cigarrillos,nacional,5
CAMACHO Criollo Monarca Tubos (10) CM,cigarrillos,nacional,4.5
CAMACHO Ecuador Robusto (20),cigarrillos,nacional,5.9
CAMACHO Ecuador Robusto Tubos (20),cigarrillos,nacional,9.2
CAMACHO Ecuador Toro (20),cigarrillos,nacional,6
CAMACHO Powerband Assortment (el envase de 3),otros,nacional,31.2
CAMACHO Robusto Tubos Dispenser (15),cigarrillos,nacional,9.2
CAMACHO Triple Maduro Robusto (20),cigarrillos,nacional,10
Camel Activa,otros,nacional,6.1
Camel Amber Sticks (20),cigarrillos,nacional,4.5
Camel Aquamarine Sticks (20),cigarrillos,nacional,4.5
Camel Blue 20,otros,nacional,6.1
Camel Blue 20 CM,otros,nacional,4.4
Camel Blue picadura de liar o entubar (43 g),tabaco-liar,nacional,10.2
Camel Bronze Sticks (20),cigarrillos,nacional,4.5
Camel Burgundy Sticks (20),cigarrillos,nacional,4.5
Camel Compact,otros,nacional,4.65
Camel Essential Add Free (25 g),tabaco-liar,nacional,4.25
Camel Essential Blue,otros,nacional,6
Camel Essential Filters,otros,nacional,6
Camel Filter 23s (23),cigarrillos,nacional,6.6
Camel Filter Box 20,otros,nacional,6.1
Camel Filter Box 20 CM,otros,nacional,4.4
Camel Filter Soft,otros,nacional,6
Camel Gold Sticks (20),cigarrillos,nacional,4.5
Camel Legend 20S,otros,nacional,5.1
Camel Liar o Entubar 100G (100 g),tabaco-liar,nacional,23.9
Camel Liar o Entubar 470G (470 g),tabaco-liar,nacional,113.1
Camel Non Filter Soft,otros,nacional,4.85
Camel para Liar o Entubar ( 85 g),tabaco-liar,nacional,14.2
Camel Picadura de Liar (30 g),tabaco-liar,nacional,7.1
Camel Picadura de Liar (40 g),tabaco-liar,nacional,9.4
Camel Picadura de Liar (70 g),tabaco-liar,nacional,16.9
Camel Picadura de Liar o Entubar (109 g),tabaco-liar,nacional,26.1
Camel Picadura de Liar o Entubar (240 g),tabaco-liar,nacional,42.5
Camel picadura de liar o entubar (250 g),tabaco-liar,nacional,58.7
Camel Picadura de Liar o Entubar (30 g),tabaco-liar,nacional,7.1
Camel picadura de liar o entubar (43 g),tabaco-liar,nacional,10.2
Camel picadura de liar o entubar (455 g),tabaco-liar,nacional,109.6
Camel picadura de liar o entubar (65 g),tabaco-liar,nacional,15.7
"Camel Roll Kit (12,5 g)",otros,nacional,3.2
Camel Senso (20),cigarrillos,nacional,6.1
Camel Shorts,otros,nacional,4.3
Camel Sticks Amber CS (20),cigarrillos,nacional,4.5
Camel Sticks Azure CS (20),cigarrillos,nacional,4.5
Camel Sticks Bronze CS (20),cigarrillos,nacional,4.5
Camel Sticks Burgundy CS (20),cigarrillos,nacional,4.5
Camel Sticks Gold CS (20),cigarrillos,nacional,4.5
Camel Sticks Tan CS (20),cigarrillos,nacional,4.5
Camel Sticks Teal CS (20),cigarrillos,nacional,4.5
Camel tabaco de liar (15 g),tabaco-liar,nacional,2.75
Camel Tabaco de liar (25 g),tabaco-liar,nacional,4.4
Camel Tan Sticks (20),cigarrillos,nacional,4.5
Camel Teal Sticks (20),cigarrillos,nacional,4.5
Camel Vapeleaf Bolsa (20 g),tabaco-liar,nacional,3.8
Camel Yellow 100s (20),cigarrillos,nacional,5.9
Camel Yellow 40s (40),cigarrillos,nacional,11.3
CAMPERO Campero,otros,nacional,1.8
CANALEÑOS Caliqueños (10),cigarrillos,nacional,1.1
CANALEÑOS Caliqueños (40),cigarrillos,nacional,1.1
CANALEÑOS Caliqueños Mini (5),otros,nacional,0.8
CANALEÑOS Cornetas (10),cigarrillos,nacional,1.1
CANALEÑOS Cornetas (40),cigarrillos,nacional,1.1
CANALEÑOS Extra (25),cigarrillos,nacional,1.8
CANALEÑOS Pata Canaleños (25),cigarrillos,nacional,1.8
Canaleños Virginia Liar (30 g),tabaco-liar,nacional,5.95
CANARITOS Canaritos Caja 25 Brevas Celofanadas (25),cigarrillos,nacional,0.6
CANARITOS Canaritos Señoritas Mazo (25),cigarrillos,nacional,0.4
CANDLELIGHT Block Corona Havana (25),cigarrillos,nacional,1.2
CANDLELIGHT Block Corona Sumatra (25),cigarrillos,nacional,1.2
CANDLELIGHT Candlelight Club Havana (50),cigarrillos,nacional,0.2
CANDLELIGHT Club Havana Filler (10),cigarrillos,nacional,0.25
CANDLELIGHT Club Sumatra (10),cigarrillos,nacional,0.25
CANDLELIGHT Club Sumatra Lata (50),cigarrillos,nacional,0.2
CANDLELIGHT Corona Havana Filler (25),cigarrillos,nacional,0.6
CANDLELIGHT Corona Havana Filler (5),otros,nacional,0.6
CANDLELIGHT Corona Sumatra (25),cigarrillos,nacional,0.6
CANDLELIGHT Corona Sumatra Filler (5),otros,nacional,0.6
CANDLELIGHT Filter Aromatic (El envase de 10),otros,nacional,1.4
CANDLELIGHT Filter Cherry (El envase de 10) CM,otros,nacional,1
CANDLELIGHT Filter Gold (10),cigarrillos,nacional,0.16
CANDLELIGHT Filter Gold (El envase de 17),otros,nacional,2.6
CANDLELIGHT Filter Green (10),cigarrillos,nacional,0.16
CANDLELIGHT Filter Havana Filler (el envase de 10),otros,nacional,1.4
CANDLELIGHT Filter Red (10),cigarrillos,nacional,0.16
CANDLELIGHT Filter Vainilla (El envase de 10) CM,otros,nacional,1
CANDLELIGHT Filter White (10),cigarrillos,nacional,0.16
CANDLELIGHT Robusto Sumatra CM,otros,nacional,0.67
CANDLELIGHT Señorita Vainilla (el envase de 10),otros,nacional,1.6
CANDLELIGHT Señoritas Sumatra CM,otros,nacional,0.18
Cannibal Beast (45 g),tabaco-liar,nacional,3.3
Cannibal Beast (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Bloody (45 g),tabaco-liar,nacional,3.3
Cannibal Bloody (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Bloody (60 g),tabaco-liar,nacional,4.5
Cannibal Bloody (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Blue Moon (45 g),tabaco-liar,nacional,3.3
Cannibal Blue Moon (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Blue Moon (60 g),tabaco-liar,nacional,4.5
Cannibal Blue Moon (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Brute (180 g),tabaco-liar,nacional,13.9
Cannibal Brute (45 g),tabaco-liar,nacional,3.3
Cannibal Brute (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Brute (50 g),tabaco-liar,nacional,3.95
Cannibal Brute (60 g),tabaco-liar,nacional,4.5
Cannibal Brute (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Bubble (45 g),tabaco-liar,nacional,3.3
Cannibal Bubble (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Clown (45 g),tabaco-liar,nacional,3.3
Cannibal Clown (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Clown (60 g),tabaco-liar,nacional,4.5
Cannibal Clown (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Cold Blood (180 g),tabaco-liar,nacional,15.9
Cannibal Cold Blood (45 g),tabaco-liar,nacional,3.3
Cannibal Cold Blood (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Cold Blood (50 g),tabaco-liar,nacional,4.5
Cannibal Crazy (45 g),tabaco-liar,nacional,3.3
Cannibal Crazy (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Crazy (60 g),tabaco-liar,nacional,4.5
Cannibal Crazy (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Dark Blood (180 g),tabaco-liar,nacional,15.9
Cannibal Dark Blood (45 g),tabaco-liar,nacional,3.3
Cannibal Dark Blood (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Dark Blood (50 g),tabaco-liar,nacional,4.5
Cannibal Dark Blood (60 g),tabaco-liar,nacional,4.5
Cannibal Dark Blood (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Great (180 g),tabaco-liar,nacional,13.9
Cannibal Great (180 g) CM,tabaco-liar,nacional,9.75
Cannibal Great (45 g),tabaco-liar,nacional,3.3
Cannibal Great (60 g),tabaco-liar,nacional,4.5
Cannibal Great (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Heartless (45 g),tabaco-liar,nacional,3.3
Cannibal Heartless (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Lion (180 g),tabaco-liar,nacional,15.9
Cannibal Lion (45 g),tabaco-liar,nacional,3.3
Cannibal Lion (45 g) CM,tabaco-liar,nacional,2.6
Cannibal Lion (50 g),tabaco-liar,nacional,4.5
Cannibal Mybro (180 g),tabaco-liar,nacional,15.9
Cannibal Mybro (180 g) CM,tabaco-liar,nacional,9.75
Cannibal Mybro (50 g),tabaco-liar,nacional,4.5
Cannibal Philigrana (180 g),tabaco-liar,nacional,13.9
Cannibal Philigrana (50 g),tabaco-liar,nacional,3.95
Cannibal Ripping (180 g),tabaco-liar,nacional,13.9
Cannibal Ripping (180 g) CM,tabaco-liar,nacional,9.75
Cannibal Ripping (45 g),tabaco-liar,nacional,3.3
Cannibal Ripping (60 g),tabaco-liar,nacional,4.5
Cannibal Ripping (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Scary (45 g),tabaco-liar,nacional,3.3
Cannibal Scary (50 g),tabaco-liar,nacional,3.95
Cannibal Scary (60 g),tabaco-liar,nacional,4.5
Cannibal Scary (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Shadow (60 g),tabaco-liar,nacional,4.5
Cannibal Shadow (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Special Christmas (50 g),tabaco-liar,nacional,3.95
Cannibal Special Christmas (50 g) CM,tabaco-liar,nacional,2.5
Cannibal Sweet Bite (45 g),tabaco-liar,nacional,3.3
Cannibal Sweet Bite (45 g) CM,tabaco-liar,nacional,2.6
Cannibal The Killer (50 g),tabaco-liar,nacional,3.95
Cannibal Tigrish (180 g),tabaco-liar,nacional,13.9
Cannibal Tigrish (45g),tabaco-liar,nacional,3.3
Cannibal Tigrish (45g) CM,tabaco-liar,nacional,2.6
Cannibal Tigrish (50 g),tabaco-liar,nacional,3.95
Cannibal Tigrish (60 g),tabaco-liar,nacional,4.5
Cannibal Tigrish (60 g) CM,tabaco-liar,nacional,3.5
Cannibal Uh Mamy (180 g),tabaco-liar,nacional,13.9
Cannibal Uh Mamy (50 g),tabaco-liar,nacional,3.95
Cannibal White Panther (180 g),tabaco-liar,nacional,15.9
Cannibal White Panther (45 g),tabaco-liar,nacional,3.3
Cannibal White Panther (45 g) CM,tabaco-liar,nacional,2.6
Cannibal White Panther (50 g),tabaco-liar,nacional,4.5
Cannibal Wild (180 g),tabaco-liar,nacional,15.9
Cannibal Wild (50 g),tabaco-liar,nacional,4.5
Cannibal Wild (60 g),tabaco-liar,nacional,4.5
Cannibal Wild (60 g) CM,tabaco-liar,nacional,3.5
CAO Amazon Anaconda (20),cigarrillos,nacional,7
CAO Cao Amazon Basin Aged 18 WB ES (18),cigarrillos,nacional,7
CAO Cao Amazon Basin Rothschild (50),cigarrillos,nacional,6
CAO Cao Amazon Basin Toro (18),cigarrillos,nacional,8
CAO Cao Arcana Series Thunder Smoke Toro (20),cigarrillos,nacional,11
CAO Cao Arcana Stokk Belicoso (20),cigarrillos,nacional,15
CAO Cao Bones Blind Huguie (20),cigarrillos,nacional,7.5
CAO Cao Bones Chicken Foot (20),cigarrillos,nacional,7
CAO Cao Bx3 Robusto (20),cigarrillos,nacional,6.7
CAO Cao Bx3 Toro (20),cigarrillos,nacional,7.3
CAO Cao Cameroon Perfecto (20),cigarrillos,nacional,5.5
CAO Cao Cameroon Robusto (20),cigarrillos,nacional,6.5
CAO Cao Core Range Freshpack (El envase de 5),otros,nacional,33
CAO Cao Gold Maduro Robusto (20),cigarrillos,nacional,6.8
CAO Cao Gold Robusto (20),cigarrillos,nacional,6.4
CAO Cao Medio Tiempo Magnifico (20),cigarrillos,nacional,10
CAO Cao Medio Tiempo Robusto (20),cigarrillos,nacional,9
CAO Cao Mortal Coil Toro LE (20),cigarrillos,nacional,10
CAO Cao Pilon Corona (20),cigarrillos,nacional,5.5
CAO Cao Vision Churchill (20),cigarrillos,nacional,17.5
CAO Cao Vision Toro LE (30),cigarrillos,nacional,20
CAO Consigliere Associate (20),cigarrillos,nacional,5.1
CAO Consigliere Soldier (20),cigarrillos,nacional,5.6
CAO Fuma em Corda (20),cigarrillos,nacional,8
CAO Orellana Toro (20),cigarrillos,nacional,8.5
CAO OSA Lot 50 (25),cigarrillos,nacional,6.1
CAO OSA Lot 54 (25),cigarrillos,nacional,6.6
CAO OSA Lot 58 (25),cigarrillos,nacional,7.1
CAO PILON Churchill (20),cigarrillos,nacional,7.4
CAO PILON Robusto Extra (20),cigarrillos,nacional,6.7
CAO PILON Toro (20),cigarrillos,nacional,7.3
CAO Session Garage (20),cigarrillos,nacional,7.2
CAO Session Shop (20),cigarrillos,nacional,8.2
Capital Bra 365 Tage (200 g),tabaco-liar,nacional,17.5
Capital Bra 365 Tage (50 g),tabaco-liar,nacional,4.95
Capital Bra Black Annab (200 g),tabaco-liar,nacional,17.5
Capital Bra Black Annab (50 g),tabaco-liar,nacional,4.95
Capital Bra Blody Nane (200 g),tabaco-liar,nacional,17.5
Capital Bra Blody Nane (50 g),tabaco-liar,nacional,4.95
Capital Bra Huba Ola (200 g),tabaco-liar,nacional,17.5
Capital Bra Huba Ola (50 g),tabaco-liar,nacional,4.95
Capìtal Bra Lecker Lecker (200 g),tabaco-liar,nacional,17.5
Capital Bra Lecker Lecker (50 g),tabaco-liar,nacional,4.95
Capital Bra Naughty Girl (200 g),tabaco-liar,nacional,17.5
Capital Bra Naughty Girl (50 g),tabaco-liar,nacional,4.95
Capital Bra Pomshwk (200 g),tabaco-liar,nacional,17.5
Capital Bra Pomshwk (50 g),tabaco-liar,nacional,4.95
Capital Bra Wann Dann (200 g),tabaco-liar,nacional,17.5
Capital Bra Wann Dann (50 g),tabaco-liar,nacional,4.95
CAPITOL Capitol Art Déco (10) Limited Edition,cigarrillos,nacional,13
CAPITOL Capitol Swing (10),cigarrillos,nacional,7.9
CAPITOL Casino (10),cigarrillos,nacional,11
CAPITOL Casino (10) CM,cigarrillos,nacional,9.25
CAPITOL Gala (10),cigarrillos,nacional,13
CAPITOL Gala (10) CM,cigarrillos,nacional,10.95
CAPITOL Jack (10),cigarrillos,nacional,9
CAPITOL Jack (10) CM,cigarrillos,nacional,7.6
CAPOTE Chicos,otros,nacional,0.27
CAPOTE Chicos Vainilla,otros,nacional,0.27
CAPOTE Especiales Cedro,otros,nacional,0.94
CAPOTE Número 1,otros,nacional,2.34
CAPOTE Número 2,otros,nacional,2.19
CAPOTE Número 3,otros,nacional,1.98
CAPOTE Número 4,otros,nacional,1.8
CAPOTE Puritos,otros,nacional,0.18
Capstan Gold Navy Cut (50 g),tabaco-liar,nacional,10.9
Capstan Gold Navy Cut (50 g) CM,tabaco-liar,nacional,5.5
Capstan Original Navy Cut (50 g),tabaco-liar,nacional,11.4
Capstan Original Navy Cut (50 g) CM,tabaco-liar,nacional,6.5
CARLOS TORAÑO EXODUS 1959 Robusto (24),cigarrillos,nacional,4.5
CARLOS TORAÑO RESERVA SELECTA Churchill (20),cigarrillos,nacional,5
CASA 1910 Casa 1910 As de Oro 6X54 (10),cigarrillos,nacional,16.5
CASA 1910 Casa 1910 Cuchillo Parado 5 X 50 (10),cigarrillos,nacional,14
CASA 1910 Casa 1910 Jilguero 6X60 (10),cigarrillos,nacional,17
CASA 1910 Casa 1910 Lucero 6X54 (10),cigarrillos,nacional,16
CASA 1910 Casa 1910 Sampetrina 5X50 (10),cigarrillos,nacional,14.5
CASA 1910 Casa 1910 Teniente Angela 6X52 (10),cigarrillos,nacional,17
CASA 1910 Casa 1910 Tierra Blanca 6 X 54 (10),cigarrillos,nacional,16
CASA DE GARCÍA Casa de García Sumatra Corona (10),cigarrillos,nacional,1.7
CASA DE GARCÍA Casa de García Wide Short (10),cigarrillos,nacional,1.6
CASA DE GARCÍA Casa de García Wide Short (10) CM,cigarrillos,nacional,1.35
CASA DE GARCÍA Magnum (10),cigarrillos,nacional,1.95
CASA DE GARCÍA Magnum (10) CM,cigarrillos,nacional,1.65
CASA DE GARCÍA Robusto (10),cigarrillos,nacional,1.6
CASA DE GARCÍA Robusto (10) CM,cigarrillos,nacional,1.35
CASA DE GARCÍA Short Robusto (10),cigarrillos,nacional,1.4
CASA DE GARCÍA Short Robusto (10) CM,cigarrillos,nacional,1.2
CASA DE GARCÍA Toro (10),cigarrillos,nacional,1.8
CASA DE GARCÍA Toro (10) CM,cigarrillos,nacional,1.55
CASA MAGNA Casa Magna Colorado Gran Toro 6 X 58 Mazo (El envase de 10),otros,nacional,90
CASA MAGNA Casa Magna Colorado Robusto 5 1/2 X 52 C(27),cigarrillos,nacional,9.25
CASA MAGNA Casa Magna Colorado Robusto 5 1/2 X 52 M (10),cigarrillos,nacional,9.25
CASA MAGNA Casa Magna Colorado Torito 4 3/4 X 60 C(27),cigarrillos,nacional,10.05
CASA MAGNA Casa Magna Colorado Torito 4 3/4 X 60 Mazo (El envase de 10),otros,nacional,86
CASA MAGNA Casa Magna Liga F Robusto 5 X 54 C(10),cigarrillos,nacional,10.35
CASA MAGNA Casa Magna Liga F Toro 6 X 52 C(10),cigarrillos,nacional,11.35
CASA MAGNA Churchills (27),cigarrillos,nacional,8.6
CASA MAGNA Colorado Gran Toro (25),cigarrillos,nacional,5.95
CASA MAGNA Colorado Gran Toro 6x58 C(27),cigarrillos,nacional,11.3
CASA MAGNA Domus Magnus Calígula 6x60 (10),cigarrillos,nacional,14.25
CASA MAGNA Domus Magnus Tiberius (10),cigarrillos,nacional,8.75
CASA MAGNA Emperador Edición Limitada (El envase de 25),otros,nacional,185
CASA MAGNA Gordo Real (20),cigarrillos,nacional,8.7
CASA MAGNA Gran Lancero (7),otros,nacional,10.5
CASA MAGNA Jalapa Claro Robusto (20),cigarrillos,nacional,5.75
CASA MAGNA Jalapa Toro Prensado (20),cigarrillos,nacional,5.95
CASA MAGNA Licey RD Churchill 7x49 (20),cigarrillos,nacional,5.95
CASA MAGNA Licey RD Corona Gorda 6x46 (20),cigarrillos,nacional,4.95
CASA MAGNA LICEY RD Gran Toro 6x65 (10),cigarrillos,nacional,6.95
CASA MAGNA Licey RD Robusto 5 1/2x52 (20),cigarrillos,nacional,5.2
CASA MAGNA Liga F Churchill (7x50) C(27),cigarrillos,nacional,7.5
CASA MAGNA Liga F Petit Corona (4 1/4x40) C(50),cigarrillos,nacional,3.7
CASA MAGNA Liga F Robusto (5x50) C(27),cigarrillos,nacional,6.65
CASA MAGNA Liga F Short Robusto 4x50 C(27),cigarrillos,nacional,5.6
CASA MAGNA Liga F.Petit Corona (4 1/4x40) (5),otros,nacional,3.7
CASA MAGNA Optimus Domus Magnus Edicion Limitada (10),cigarrillos,nacional,8.8
